Subsystems.level3	mgm4637818.3
Proteasome_subunit_alpha_archaeal_cluster;Clustering-based subsystems;Proteasome related clusters;Proteasome_subunit_alpha_archaeal_cluster	8
Protection_from_Reactive_Oxygen_Species;Stress Response;Oxidative stress;Protection_from_Reactive_Oxygen_Species	2620
Protein_Acetylation_and_Deacetylation_in_Bacteria;Protein Metabolism;Protein processing and modification;Protein_Acetylation_and_Deacetylation_in_Bacteria	6224
Protein_chaperones;Protein Metabolism;Protein folding;Protein_chaperones	10074
Proteolysis_in_bacteria,_ATP-dependent;Protein Metabolism;Protein degradation;Proteolysis_in_bacteria,_ATP-dependent	15187
Protocatechuate_branch_of_beta-ketoadipate_pathway;Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;Protocatechuate_branch_of_beta-ketoadipate_pathway	995
Purine_conversions;Nucleosides and Nucleotides;Purines;Purine_conversions	16
Putative_sulfate_assimilation_cluster;Clustering-based subsystems;-;Putative_sulfate_assimilation_cluster	39
Putrescine_utilization_pathways;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Putrescine_utilization_pathways	1188
Pyridoxin_(Vitamin_B6)_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxine;Pyridoxin_(Vitamin_B6)_Biosynthesis	944
Pyrimidine_utilization;Nucleosides and Nucleotides;Pyrimidines;Pyrimidine_utilization	151
Pyrroloquinoline_Quinone_biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;Pyrroloquinoline_Quinone_biosynthesis	327
Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP;Carbohydrates;Central carbohydrate metabolism;Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	1569
Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate;Carbohydrates;Central carbohydrate metabolism;Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate	8993
Queuosine-Archaeosine_Biosynthesis;RNA Metabolism;RNA processing and modification;Queuosine-Archaeosine_Biosynthesis	3
Quorum_Sensing:_Autoinducer-2_Synthesis;Regulation and Cell signaling;Quorum sensing and biofilm formation;Quorum_Sensing:_Autoinducer-2_Synthesis	2298
RNA_polymerase_I;RNA Metabolism;Transcription;RNA_polymerase_I	4
RNA_polymerase_II;RNA Metabolism;Transcription;RNA_polymerase_II	1
RNA_polymerase_III_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_III_initiation_factors	5
RNA_polymerase_II_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_II_initiation_factors	8
RNA_polymerase_archaeal;RNA Metabolism;Transcription;RNA_polymerase_archaeal	90
RNA_polymerase_archaeal_initiation_factors;RNA Metabolism;Transcription;RNA_polymerase_archaeal_initiation_factors	5
RNA_polymerase_bacterial;RNA Metabolism;Transcription;RNA_polymerase_bacterial	11937
RNA_polymerase_chloroplast;RNA Metabolism;Transcription;RNA_polymerase_chloroplast	49
Redox-dependent_regulation_of_nucleus_processes;Stress Response;Oxidative stress;Redox-dependent_regulation_of_nucleus_processes	158
Regulation_of_Oxidative_Stress_Response;Stress Response;Oxidative stress;Regulation_of_Oxidative_Stress_Response	1594
Regulatory_Intramembrane_Proteolysis_Pathways;Regulation and Cell signaling;Proteolytic pathway;Regulatory_Intramembrane_Proteolysis_Pathways	1
Resistance_to_Vancomycin;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Resistance_to_Vancomycin	608
Resistance_to_fluoroquinolones;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Resistance_to_fluoroquinolones	3933
Respiratory_Complex_I;Respiration;Electron donating reactions;Respiratory_Complex_I	2241
Restriction-Modification_System;DNA Metabolism;-;Restriction-Modification_System	1
Ribonuclease_H;RNA Metabolism;RNA processing and modification;Ribonuclease_H	151
Ribonucleotide_reductase_cluster;Clustering-based subsystems;-;Ribonucleotide_reductase_cluster	668
Ribonucleotide_reduction;Nucleosides and Nucleotides;-;Ribonucleotide_reduction	4856
Ribosomal_protein_S12p_Asp_methylthiotransferase;Protein Metabolism;Protein processing and modification;Ribosomal_protein_S12p_Asp_methylthiotransferase	501
Ribosomal_protein_S5p_acylation;Protein Metabolism;Protein processing and modification;Ribosomal_protein_S5p_acylation	774
Ribosome_LSU_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_bacterial	2583
Ribosome_LSU_chloroplast;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_chloroplast	4
Ribosome_LSU_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_eukaryotic_and_archaeal	3
Ribosome_LSU_mitochondrial;Protein Metabolism;Protein biosynthesis;Ribosome_LSU_mitochondrial	1
Ribosome_SSU_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_bacterial	5435
Ribosome_SSU_chloroplast;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_chloroplast	7
Ribosome_SSU_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_eukaryotic_and_archaeal	2
Ribosome_SSU_mitochondrial;Protein Metabolism;Protein biosynthesis;Ribosome_SSU_mitochondrial	1
Ribosome_biogenesis_bacterial;Protein Metabolism;Protein biosynthesis;Ribosome_biogenesis_bacterial	1
Salicylate_and_gentisate_catabolism;Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;Salicylate_and_gentisate_catabolism	27
SecY2-SecA2_Specialized_Transport_System;Membrane Transport;Protein translocation across cytoplasmic membrane;SecY2-SecA2_Specialized_Transport_System	1
Serine-glyoxylate_cycle;Carbohydrates;One-carbon Metabolism;Serine-glyoxylate_cycle	27867
Serine_Biosynthesis;Amino Acids and Derivatives;Alanine, serine, and glycine;Serine_Biosynthesis	2510
Serotype_determining_Capsular_polysaccharide_biosynthesis_in_Staphylococcus;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Serotype_determining_Capsular_polysaccharide_biosynthesis_in_Staphylococcus	4
Sialic_Acid_Metabolism;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Sialic_Acid_Metabolism	68
Siderophore_Anthrachelin;Iron acquisition and metabolism;Siderophores;Siderophore_Anthrachelin	1
Siderophore_Pyoverdine;Iron acquisition and metabolism;Siderophores;Siderophore_Pyoverdine	6
Siderophore_assembly_kit;Iron acquisition and metabolism;Siderophores;Siderophore_assembly_kit	59
Single-Rhodanese-domain_proteins;Miscellaneous;Plant-Prokaryote DOE project;Single-Rhodanese-domain_proteins	20
Small_acid-soluble_spore_proteins;Dormancy and Sporulation;Spore DNA protection;Small_acid-soluble_spore_proteins	3
Soluble_cytochromes_and_functionally_related_electron_carriers;Respiration;-;Soluble_cytochromes_and_functionally_related_electron_carriers	97
Soluble_methane_monooxygenase_(sMMO);Carbohydrates;Central carbohydrate metabolism;Soluble_methane_monooxygenase_(sMMO)	100
Sphingolipid_biosynthesis;Fatty Acids, Lipids, and Isoprenoids;Phospholipids;Sphingolipid_biosynthesis	3
Spliceosome;RNA Metabolism;RNA processing and modification;Spliceosome	8
SpoVS_protein_family;Dormancy and Sporulation;-;SpoVS_protein_family	3
Spore_germination;Dormancy and Sporulation;-;Spore_germination	1
Sporulation-associated_proteins_with_broader_functions;Dormancy and Sporulation;-;Sporulation-associated_proteins_with_broader_functions	123
Sporulation_Cluster_III_A;Dormancy and Sporulation;-;Sporulation_Cluster_III_A	3
Sporulation_draft;Dormancy and Sporulation;-;Sporulation_draft	1
Sporulation_gene_orphans;Dormancy and Sporulation;-;Sporulation_gene_orphans	5
Staphylococcal_pathogenicity_islands_SaPI;Phages, Prophages, Transposable elements, Plasmids;Pathogenicity islands;Staphylococcal_pathogenicity_islands_SaPI	5742
Staphylococcal_phi-Mu50B-like_prophages;Phages, Prophages, Transposable elements, Plasmids;Phages, Prophages;Staphylococcal_phi-Mu50B-like_prophages	2371
Succinate_dehydrogenase;Respiration;Electron donating reactions;Succinate_dehydrogenase	5949
Sugar_utilization_in_Thermotogales;Carbohydrates;-;Sugar_utilization_in_Thermotogales	1086
Sulfur_oxidation;Sulfur Metabolism;-;Sulfur_oxidation	3
Synechocystis_experimental;Miscellaneous;Plant-Prokaryote DOE project;Synechocystis_experimental	481
Synthesis_of_osmoregulated_periplasmic_glucans;Stress Response;Osmotic stress;Synthesis_of_osmoregulated_periplasmic_glucans	3
TCA_Cycle;Carbohydrates;Central carbohydrate metabolism;TCA_Cycle	15330
Terminal_cytochrome_C_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_C_oxidases	6712
Terminal_cytochrome_O_ubiquinol_oxidase;Respiration;Electron accepting reactions;Terminal_cytochrome_O_ubiquinol_oxidase	283
Terminal_cytochrome_oxidases;Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases	283
Thiamin_biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis	1315
Thioredoxin-disulfide_reductase;Sulfur Metabolism;-;Thioredoxin-disulfide_reductase	55
Threonine_degradation;Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation	134
Ton_and_Tol_transport_systems;Membrane Transport;-;Ton_and_Tol_transport_systems	59
Transcription_factors_bacterial;RNA Metabolism;Transcription;Transcription_factors_bacterial	1777
Transcription_factors_cyanobacterial_RpoD-like_sigma_factors;RNA Metabolism;Transcription;Transcription_factors_cyanobacterial_RpoD-like_sigma_factors	3661
Transcription_initiation,_bacterial_sigma_factors;RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors	4131
Translation_elongation_factor_G_family;Protein Metabolism;Protein biosynthesis;Translation_elongation_factor_G_family	22
Translation_elongation_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_elongation_factors_bacterial	6332
Translation_initiation_factors_eukaryotic_and_archaeal;Protein Metabolism;Protein biosynthesis;Translation_initiation_factors_eukaryotic_and_archaeal	8
Translation_termination_factors_bacterial;Protein Metabolism;Protein biosynthesis;Translation_termination_factors_bacterial	422
Transport_of_Manganese;Membrane Transport;-;Transport_of_Manganese	20
Trehalose_Biosynthesis;Carbohydrates;Di- and oligosaccharides;Trehalose_Biosynthesis	9339
Trehalose_Uptake_and_Utilization;Carbohydrates;Di- and oligosaccharides;Trehalose_Uptake_and_Utilization	81
Tryptophan_synthesis;Amino Acids and Derivatives;Aromatic amino acids and derivatives;Tryptophan_synthesis	2101
Type_VI_secretion_systems;Membrane Transport;Protein secretion system, Type VI;Type_VI_secretion_systems	5707
USS-DB-7;Clustering-based subsystems;-;USS-DB-7	5707
Ubiquinone_Menaquinone-cytochrome_c_reductase_complexes;Respiration;Electron accepting reactions;Ubiquinone_Menaquinone-cytochrome_c_reductase_complexes	330
Universal_GTPases;Protein Metabolism;Protein biosynthesis;Universal_GTPases	6312
Unspecified_monosaccharide_transport_cluster;Clustering-based subsystems;Monosaccharides;Unspecified_monosaccharide_transport_cluster	3
Uracil-DNA_glycosylase;DNA Metabolism;DNA repair;Uracil-DNA_glycosylase	176
Urea_decomposition;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urea_decomposition	1894
Urease_subunits;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Urease_subunits	1126
V-Type_ATP_synthase;Respiration;ATP synthases;V-Type_ATP_synthase	62
Valine_degradation;Amino Acids and Derivatives;Branched-chain amino acids;Valine_degradation	1121
Vir-like_type_4_secretion_system;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;Vir-like_type_4_secretion_system	112
WhiB_and_WhiB-type_regulatory_proteins_;Regulation and Cell signaling;-;WhiB_and_WhiB-type_regulatory_proteins_	79
Xanthan_Exopolysaccharide_Biosynthesis_and_Export;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Xanthan_Exopolysaccharide_Biosynthesis_and_Export	2
Xyloglucan_Utilization;Carbohydrates;Polysaccharides;Xyloglucan_Utilization	42
Xylose_utilization;Carbohydrates;Monosaccharides;Xylose_utilization	1279
YgfZ;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ	8555
YgfZ-Iron;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;YgfZ-Iron	229
YrdC-YciO-Sua5_protein_family;Miscellaneous;Plant-Prokaryote DOE project;YrdC-YciO-Sua5_protein_family	2510
cAMP_signaling_in_bacteria;Regulation and Cell signaling;-;cAMP_signaling_in_bacteria	2225
eukaryotic_rRNA_modification_and_related_functions;RNA Metabolism;RNA processing and modification;eukaryotic_rRNA_modification_and_related_functions	305
mnm5U34_biosynthesis_bacteria;RNA Metabolism;RNA processing and modification;mnm5U34_biosynthesis_bacteria	88
mycolic_acid_synthesis;Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis	218
pVir_Plasmid_of_Campylobacter;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;pVir_Plasmid_of_Campylobacter	102
pyrimidine_conversions;Nucleosides and Nucleotides;Pyrimidines;pyrimidine_conversions	4031
tRNA_aminoacylation,_Arg;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Arg	3
tRNA_aminoacylation,_Glu_and_Gln;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Glu_and_Gln	1158
tRNA_aminoacylation,_Gly;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Gly	481
tRNA_aminoacylation,_Ile;Protein Metabolism;Protein biosynthesis;tRNA_aminoacylation,_Ile	2
tRNA_modification_Archaea;RNA Metabolism;RNA processing and modification;tRNA_modification_Archaea	88
tRNA_modification_Bacteria;RNA Metabolism;RNA processing and modification;tRNA_modification_Bacteria	2371
trimethylamine_N-oxide_(TMAO)_reductase;Respiration;Electron accepting reactions;trimethylamine_N-oxide_(TMAO)_reductase	13
